tip_label;tip label;WJetzID;Feng;IOCOrder;PrumOrder;in_final_set;in_bioclim;region;old_set_check;English;family;order;taxogroup;PassNonPass;devo_mode;devo_mode_full;egg_mass;weight;rel_brain;brain;time_fed;clutch_size;caretakers;longevity;longevity_c;social_bonds;fam_sys;fam_sys_s;food_energy;food_h_level;fibres;foraging_3;move_max;insularity;colonial;empty_col1;longevity_c;clutch_size_c;weight_c;time_fed_c;gs_small;gs_large;grouping
Calidris_tenuirostris;Calidris tenuirostris;4117;Calidris_tenuirostris;Charadriiformes;Aequorlitornithes;YES;YES;Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;22;181.5;;1.59544;0;4;2;20.9452;;b-season;;;110.2376;1.8;8.38;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_canutus;Calidris canutus;4118;Calidris_canutus;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;19.3;152.5;;1.36752;0;4;2;26.6667;;b-season;;;183.77608;2.1;2.76;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_alba;Calidris alba;4120;Calidris_alba;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;11.2;71.5;;1.04636;0;4;2;18.5833;;a-short;;;137.76668;1.8;6.28;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_pusilla;Calidris pusilla;4121;Calidris_pusilla;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;6.9;30.5;;0.52836;0;4;2;19.3;;c-long;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_mauri;Calidris mauri;4122;Calidris_mauri;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;7.5;30;;0.659932;0;4;2;9.2;;c-long;;;190.4;2;2.98;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_minuta;Calidris minuta;4123;Calidris_minuta;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;6.3;30.5;;0.54908;0;4;2;14.6667;;b-season;;;130.9514;1.7;8.03;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Calidris_ruficollis;Calidris ruficollis;4124;Calidris_ruficollis;Charadriiformes;Aequorlitornithes;YES;YES;Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;8.3;34.5;;0.68376;0;4;2;21.8356;;c-long;;;241.7;2;4.12;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_subminuta;Calidris subminuta;4126;Calidris_subminuta;Charadriiformes;Aequorlitornithes;YES;YES;Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;7.5;28.5;;0.61124;0;4;2;NA;;c-long;;;224.6;2;3.74;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_minutilla;Calidris minutilla;4127;Calidris_minutilla;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;6.4;25.75;;0.5698;0;4;2;16;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_fuscicollis;Calidris fuscicollis;4128;Calidris_fuscicollis;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;10.8;45;;0.80808;0;4;1;7;;b-season;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_bairdii;Calidris bairdii;4129;Calidris_bairdii;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;9.6;47.5;;0.7511;0;4;2;NA;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_melanotos;Calidris melanotos;4130;Calidris_melanotos;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;13.1;74.75;;1.05672;0;4;1;5.92;;a-short;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_acuminata;Calidris acuminata;4132;Calidris_acuminata;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;13.7;77.75;;1.02564;0;4;1;NA;;a-short;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_maritima;Calidris maritima;4133;Calidris_maritima;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;13.3;77.75;;1.09;0;4;2;20.75;;c-long;;;164.6738;1.9;5.51;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_ptilocnemis;Calidris ptilocnemis;4134;Calidris_ptilocnemis;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;14.2;116.25;;1.17068;0;4;2;7.34;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_alpina;Calidris alpina;4135;Calidris_alpina;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;10.7;59;;1.036;0;4;2;28.834;;c-long;;;145.0676;1.8;6.22;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_ferruginea;Calidris ferruginea;4138;Calidris_ferruginea;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;12;80.5;;1.02564;0;4;1;19.7;;b-season;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Calidris_himantopus;Calidris himantopus;4139;Calidris_himantopus;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;12.59652984;54;;0.95312;0;4;2;11.1;;c-long;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Tryngites_subruficollis;Tryngites subruficollis;4140;Calidris_subruficollis;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;13;74.25;;1.06708;0;4;1;NA;;a-short;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Limicola_falcinellus;Limicola falcinellus;4142;Calidris_falcinellus;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;9.1;48;;0.74592;0;4;2;6.83333;;c-long;;;207.5;2;3.36;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Philomachus_pugnax;Philomachus pugnax;4143;Calidris_pugnax;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;21;156;;1.61616;0;4;1;13.9167;;a-short;;;158.43368;2;6.16;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Steganopus_tricolor;Steganopus tricolor;4145;Steganopus_tricolor;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;9.4;80;;0.6734;0;4;1;10;;a-short;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Phalaropus_lobatus;Phalaropus lobatus;4146;Phalaropus_lobatus;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;6.3;34;;0.4662;0;4;1;9.917;;a-short;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Phalaropus_fulicarius;Phalaropus fulicarius;4148;Phalaropus_fulicarius;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Scolopacidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;7.9;57;;0.58016;0;4;1;6.08;;a-short;;;176.2838;1.9;4.79;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Rostratula_benghalensis;Rostratula benghalensis;4152;Rostratula_benghalensis;Charadriiformes;Aequorlitornithes;YES;YES;Widespread: W-PA, SAfrica;precocial;;Rostratulidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;12.4;145;;1.47112;3;4;1;NA;;b-season;;;241.7;2;4.12;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Actophilornis_africanus;Actophilornis africanus;4157;Actophilornis_africanus;Charadriiformes;Aequorlitornithes;YES;YES;Southern Africa;precocial;;Jacanidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;8.6;199;;1.5;0;4;1;6.83;;b-season;;;207.5;2;3.36;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Irediparra_gallinacea;Irediparra gallinacea;4160;Irediparra_gallinacea;Charadriiformes;Aequorlitornithes;YES;YES;Africa;precocial;;Jacanidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;6.08;115.5;;1.17068;0;4;1;NA;;b-season;;;241.7;2;4.12;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Hydrophasianus_chirurgus;Hydrophasianus chirurgus;4161;Hydrophasianus_chirurgus;Charadriiformes;Aequorlitornithes;YES;YES;Indomalayan;precocial;;Jacanidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;14.1;178.5;;1.4504;0;4;1;NA;;b-season;;;241.7;2;4.12;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Jacana_spinosa;Jacana spinosa;4163;Jacana_spinosa;Charadriiformes;Aequorlitornithes;YES;YES;Neotropical;precocial;;Jacanidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;8.3;126;;1.42968;0;4;1;NA;;b-season;;;235.07608;2.1;3.9;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Chionis_albus;Chionis albus;4168;Chionis_albus;Charadriiformes;Aequorlitornithes;YES;YES;Antarctic;precocial;;Chionidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;44.07299213;620;;4.11292;85;2;2;NA;;b-season;;;202.2;3;0.4;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Chionis_minor;Chionis minor;4169;Chionis_minor;Charadriiformes;Aequorlitornithes;YES;YES;Antarctic;precocial;;Chionidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;43.1;531.1578947;;3.5806;42;2;2;NA;;c-long;;;202.2;3;0.4;aground_gen;sedentary;insular;acolonial;;;;;;;;small_groups
Burhinus_oedicnemus;Burhinus oedicnemus;4179;Burhinus_oedicnemus;Charadriiformes;Aequorlitornithes;YES;YES;Widespread: W-PA;precocial;;Burhinidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;42;436.5;;3.535175;40;2;2;17.9;;b-season;;;201.96;2.4;2.1;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Burhinus_capensis;Burhinus capensis;4182;Burhinus_capensis;Charadriiformes;Aequorlitornithes;YES;YES;Southern Africa;precocial;;Burhinidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;38.6631;492.5;;3.8;43;2;2;31.5;;c-long;;;193.29;2.1;2.76;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Burhinus_bistriatus;Burhinus bistriatus;4183;Burhinus_bistriatus;Charadriiformes;Aequorlitornithes;NO;NO;Neotropical;;;Burhinidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;54.56984881;787;;4.82776;NA;2;2;NA;;c-long;;;190.64;2.6;1.28;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Burhinus_grallarius;Burhinus grallarius;4185;Burhinus_grallarius;Charadriiformes;Aequorlitornithes;YES;YES;Australia;precocial;;Burhinidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;41.8;647.5;;4.46516;51;2;2;7.44;;b-season;;;199.07;2.3;2.32;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Esacus_giganteus;Esacus giganteus;4187;Esacus_magnirostris;Charadriiformes;Aequorlitornithes;YES;YES;Widespread;precocial;;Burhinidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;65.786175;1000;;6.1124;51;1;2;15.2603;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Haematopus_ostralegus;Haematopus ostralegus;4195;Haematopus_ostralegus;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Haematopodidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;46.7;623.75;;4.317450667;35;3;2;43.3333;;c-long;;;166.67608;2.1;2.38;aground_gen;migratory;continental;acolonial;;;;;;;;small_groups
Haematopus_bachmani;Haematopus bachmani;4199;Haematopus_bachmani;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Haematopodidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;45.2;642.75;;4.68272;41;2;2;16;;c-long;;;166.67608;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Haematopus_palliatus;Haematopus palliatus;4200;Haematopus_palliatus;Charadriiformes;Aequorlitornithes;YES;YES;Neotropical;precocial;;Haematopodidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;44.9;602.5;;4.68272;41;3;2;17;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;small_groups
Haematopus_longirostris;Haematopus longirostris;4201;Haematopus_longirostris;Charadriiformes;Aequorlitornithes;YES;YES;Australia;precocial;;Haematopodidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;49;653.25;;4.402;51;2;2;28.0822;;c-long;;;166.67608;2.1;2.38;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Haematopus_ater;Haematopus ater;4205;Haematopus_ater;Charadriiformes;Aequorlitornithes;NO;NO;Neotropical;;;Haematopodidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;54.7;646.5;;5.3354;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;colonial;;;;;;;;NA
Haematopus_leucopodus;Haematopus leucopodus;4206;NA;NA;NA;NO;NO;Neotropical;;;Haematopodidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;semi-precocial;51.3;620;;4.7138;NA;2;2;NA;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;NA;;;;;;;;large_groups
Cladorhynchus_leucocephalus;Cladorhynchus leucocephalus;4222;Cladorhynchus_leucocephalus;Charadriiformes;Aequorlitornithes;YES;YES;Australia;precocial;;Recurvirostridae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;41.1;240;;1.66796;0;3;2;NA;;b-season;;;152.55988;2;4.19;aground_gen;sedentary;continental;colonial;;;;;;;;large_groups
Recurvirostra_avosetta;Recurvirostra avosetta;4223;Recurvirostra_avosetta;Charadriiformes;Aequorlitornithes;YES;YES;Widespread: W-PA, SAfrica;precocial;;Recurvirostridae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;31.7;311;;1.89588;0;3;2;27.8333;;b-season;;;152.55988;2;4.19;aground_gen;migratory;continental;colonial;;;;;;;;small_groups
Recurvirostra_americana;Recurvirostra americana;4224;Recurvirostra_americana;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Recurvirostridae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;28.7;307;;2.1756;0;4;2;15;;b-season;;;207.5;2;3.36;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Recurvirostra_novaehollandiae;Recurvirostra novaehollandiae;4225;Recurvirostra_novaehollandiae;Charadriiformes;Aequorlitornithes;YES;YES;Australia;precocial;;Recurvirostridae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;23.5008;330;;2.06164;0;4;2;NA;;b-season;;;241.7;2;4.12;aground_gen;sedentary;continental;colonial;;;;;;;;small_groups
Pluvialis_apricaria;Pluvialis apricaria;4231;Pluvialis_apricaria;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;32.8;234.5;;2.31028;0;4;2;12.8;;b-season;;;164.6738;1.9;5.51;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Pluvialis_fulva;Pluvialis fulva;4232;Pluvialis_fulva;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;27;146;;1.83372;0;4;2;21.33;;c-long;;;164.6738;1.9;5.51;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Pluvialis_dominica;Pluvialis dominica;4233;Pluvialis_dominica;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;26;158;;1.88552;0;4;2;13;;b-season;;;164.6738;1.9;5.51;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Pluvialis_squatarola;Pluvialis squatarola;4234;Pluvialis_squatarola;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;34.2;247;;2.65216;0;4;2;25.5833;;c-long;;;162.1676;1.8;6.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_hiaticula;Charadrius hiaticula;4236;Charadrius_hiaticula;Charadriiformes;Aequorlitornithes;YES;YES;Holarctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;10.9;60;;1.2;0;4;2;20.8333;;b-season;;;173.3;2;2.6;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Charadrius_semipalmatus;Charadrius semipalmatus;4237;Charadrius_semipalmatus;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;9.05;48.5;;0.99456;0;4;2;9.2;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Charadrius_placidus;Charadrius placidus;4238;Charadrius_placidus;Charadriiformes;Aequorlitornithes;YES;YES;Palearctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;12.25;55.5;;1.11888;0;4;2;NA;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_dubius;Charadrius dubius;4239;Charadrius_dubius;Charadriiformes;Aequorlitornithes;YES;YES;Widespread: W-PA, SAfrica;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;7.7;39.5;;1;0;4;2;13;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Charadrius_wilsonia;Charadrius wilsonia;4240;Charadrius_wilsonia;Charadriiformes;Aequorlitornithes;YES;YES;Neotropical;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;12.4;55;;1.09816;0;3;2;NA;;b-season;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_vociferus;Charadrius vociferus;4241;Charadrius_vociferus;Charadriiformes;Aequorlitornithes;YES;YES;Widespread;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;14.5;82.5;;1.16032;0;4;2;10.92;;b-season;;;190.4;2;2.98;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_pecuarius;Charadrius pecuarius;4244;Charadrius_pecuarius;Charadriiformes;Aequorlitornithes;YES;YES;Southern Africa;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;7.76070774;40;;0.84952;0;2;2;10.75;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Charadrius_tricollaris;Charadrius tricollaris;4245;Charadrius_tricollaris;Charadriiformes;Aequorlitornithes;YES;YES;Southern Africa;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;7.49018232;34;;0.78736;0;2;2;11.5;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Charadrius_melodus;Charadrius melodus;4247;Charadrius_melodus;Charadriiformes;Aequorlitornithes;YES;YES;Nearctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;9.4;53.5;;1.02046;0;4;2;14;;b-season;;;173.3;2;2.6;aground_gen;migratory;continental;colonial;;;;;;;;large_groups
Charadrius_alexandrinus;Charadrius alexandrinus;4250;Charadrius_alexandrinus;Charadriiformes;Aequorlitornithes;YES;YES;Widespread: W-PA, SAfrica;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;9;44;;0.938218182;0;3;2;19;;c-long;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_ruficapillus;Charadrius ruficapillus;4256;Charadrius_ruficapillus;Charadriiformes;Aequorlitornithes;NO;YES;Australia;;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;8.95;40.5;;0.84952;0;2;2;21;;c-long;;;179.2676;1.8;6.98;aground_gen;sedentary;continental;colonial;;;;;;;;large_groups
Charadrius_collaris;Charadrius collaris;4259;Charadrius_collaris;Charadriiformes;Aequorlitornithes;YES;YES;Neotropical;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;5.15;28.5;;0.79772;0;2;2;NA;;c-long;;;207.5;2;3.36;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Charadrius_bicinctus;Charadrius bicinctus;4260;Charadrius_bicinctus;Charadriiformes;Aequorlitornithes;YES;YES;Australia;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;11.5;61.5;;1.14996;0;3;2;18.2767;;c-long;;;178.79;2;3.7;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_falklandicus;Charadrius falklandicus;4261;Charadrius_falklandicus;Charadriiformes;Aequorlitornithes;YES;YES;Neotropical;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;12.203892;65;;1.14996;0;3;2;NA;;c-long;;;173.3;2;2.6;aground_gen;sedentary;continental;acolonial;;;;;;;;large_groups
Charadrius_mongolus;Charadrius mongolus;4263;Charadrius_mongolus;Charadriiformes;Aequorlitornithes;NO;YES;Western Palearctic;;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;12.4;74.5;;1.17068;0;3;2;15.6384;;b-season;;;173.3;2;2.6;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
Charadrius_leschenaultii;Charadrius leschenaultii;4267;Charadrius_leschenaultii;Charadriiformes;Aequorlitornithes;YES;YES;Western Palearctic;precocial;;Charadriidae;CHARADRIIFORMES;Aequorlitomithes;NONPASSERIFORMES;precocial;precocial;15.10487094;88;;1.30536;0;3;2;21.5726;;b-season;;;176.19;2.1;2.38;aground_gen;migratory;continental;acolonial;;;;;;;;large_groups
